日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2013-09-18,000333,-5.11,-4.64,-3.53,-5.27,388898,1681303472.0,-43.28,-15.42,-0.62,5.67
2013-09-23,000333,-4.73,-3.59,-3.52,-5.06,318516,1406017536.0,-33.19,22.63,1.05,4.64
2013-09-24,000333,-3.77,-4.01,-3.6,-4.07,200045,901506352.0,-13.09,-11.7,-0.42,2.91
2013-09-25,000333,-4.17,-3.89,-3.33,-4.17,171651,781787168.0,-20.95,2.99,0.12,2.5
2013-09-26,000333,-4.0,-4.44,-3.89,-4.59,146808,640034816.0,-17.99,-14.14,-0.55,2.14
2013-09-27,000333,-4.44,-4.44,-4.09,-4.53,85615,372250416.0,-9.91,0.0,0.0,1.25
2013-09-30,000333,-4.44,-4.37,-4.23,-4.47,76683,331344576.0,-5.41,1.58,0.07,1.12
2013-10-08,000333,-4.44,-3.91,-3.85,-4.47,111130,493442848.0,-14.19,10.53,0.46,1.62
2013-10-09,000333,-4.0,-3.99,-3.76,-4.17,83054,370734064.0,-10.49,-2.05,-0.08,1.21
2013-10-10,000333,-4.04,-3.72,-3.54,-4.13,156257,708889936.0,-14.79,6.77,0.27,2.28
2013-10-11,000333,-3.64,-3.76,-3.63,-3.84,79698,363516960.0,-5.65,-1.08,-0.04,1.16
2013-10-14,000333,-3.77,-3.64,-3.55,-4.01,96468,441424912.0,-12.23,3.19,0.12,1.41
2013-10-15,000333,-3.64,-3.87,-3.64,-3.95,92420,419089536.0,-8.52,-6.32,-0.23,1.35
2013-10-16,000333,-3.97,-3.99,-3.67,-4.25,89184,397199760.0,-14.99,-3.1,-0.12,1.3
2013-10-17,000333,-3.99,-4.01,-3.88,-4.11,55527,247582778.0,-5.76,-0.5,-0.02,0.81
2013-10-18,000333,-4.03,-3.64,-3.43,-4.09,104210,478846160.0,-16.46,9.23,0.37,1.52
2013-10-21,000333,-3.59,-3.15,-3.08,-3.72,135659,638065952.0,-17.58,13.46,0.49,1.98
2013-10-22,000333,-3.27,-3.26,-3.02,-3.4,82147,390719936.0,-12.06,-3.49,-0.11,1.2
2013-10-23,000333,-3.25,-3.61,-2.99,-3.67,87290,407798448.0,-20.86,-10.74,-0.35,1.27
2013-10-24,000333,-3.64,-3.24,-2.68,-3.68,122185,583397296.0,-27.7,10.25,0.37,1.78
2013-10-25,000333,-3.26,-3.19,-2.88,-3.34,102336,490068560.0,-14.2,1.54,0.05,1.49
2013-10-28,000333,-3.11,-2.71,-2.71,-3.24,104467,508354448.0,-16.61,15.05,0.48,1.52
2013-10-29,000333,-2.81,-2.86,-2.66,-3.1,96526,469601264.0,-16.24,-5.54,-0.15,1.41
2013-10-30,000333,-2.84,-2.53,-2.4,-2.93,121285,604865248.0,-18.53,11.54,0.33,1.77
2013-10-31,000333,-2.39,-3.0,-2.36,-3.12,100733,491851072.0,-30.04,-18.58,-0.47,1.47
2013-11-01,000333,-3.16,-3.17,-2.89,-3.28,72057,344516592.0,-13.0,-5.67,-0.17,1.05
2013-11-04,000333,-3.21,-3.11,-2.97,-3.21,49622,238322433.0,-7.57,1.89,0.06,0.72
2013-11-05,000333,-3.23,-3.05,-3.0,-3.35,54751,261530183.0,-11.25,1.93,0.06,0.8
2013-11-06,000333,-3.11,-3.44,-3.04,-3.58,60251,284031664.0,-17.7,-12.79,-0.39,0.88
2013-11-07,000333,-3.5,-3.58,-3.39,-3.86,62057,283865712.0,-13.66,-4.07,-0.14,0.9
2013-11-08,000333,-3.69,-3.73,-3.59,-3.82,33411,153053748.0,-6.42,-4.19,-0.15,0.49
2013-11-11,000333,-3.72,-3.7,-3.64,-4.01,35810,162564568.0,-9.92,0.8,0.03,0.52
2013-11-12,000333,-3.67,-3.55,-3.37,-3.77,64730,301452112.0,-10.81,4.05,0.15,0.94
2013-11-13,000333,-3.68,-3.77,-3.55,-3.77,30484,139594995.0,-6.2,-6.2,-0.22,0.44
2013-11-14,000333,-3.76,-3.64,-3.55,-3.99,54360,246139982.0,-11.67,3.45,0.13,0.79
2013-11-15,000333,-3.67,-3.59,-3.36,-3.74,64215,298879168.0,-10.44,1.37,0.05,0.94
2013-11-18,000333,-3.55,-3.4,-3.35,-3.61,49830,232323741.0,-7.24,5.29,0.19,0.73
2013-11-19,000333,-3.4,-3.38,-3.24,-3.5,53162,250109367.0,-7.65,0.59,0.02,0.77
2013-11-20,000333,-3.24,-3.46,-3.24,-3.53,41727,195299676.0,-8.58,-2.37,-0.08,0.61
2013-11-21,000333,-3.45,-3.72,-3.45,-3.89,66029,300714512.0,-12.72,-7.51,-0.26,0.96
2013-11-22,000333,-3.68,-3.48,-3.41,-3.73,44289,205574946.0,-8.6,6.45,0.24,0.65
2013-11-25,000333,-3.68,-3.65,-3.56,-3.75,63203,289730112.0,-5.46,-4.89,-0.17,0.92
2013-11-26,000333,-3.66,-3.32,-3.32,-3.72,78583,367247552.0,-10.96,9.04,0.33,1.14
2013-11-27,000333,-3.32,-3.48,-3.29,-3.57,54174,252670204.0,-8.43,-4.82,-0.16,0.79
2013-11-28,000333,-3.48,-3.19,-3.11,-3.48,72380,343994304.0,-10.63,8.33,0.29,1.05
2013-11-29,000333,-3.23,-3.13,-3.11,-3.3,51259,244627679.0,-5.96,1.88,0.06,0.75
2013-12-02,000333,-3.37,-3.6,-3.32,-3.63,65134,304178448.0,-9.9,-15.02,-0.47,0.95
2013-12-03,000333,-3.64,-3.37,-3.35,-3.64,56068,261874434.0,-8.06,6.39,0.23,0.82
2013-12-04,000333,-3.37,-3.12,-3.0,-3.43,57260,274690864.0,-12.76,7.42,0.25,0.83
2013-12-05,000333,-3.09,-2.96,-2.87,-3.13,54737,265569524.0,-8.33,5.13,0.16,0.8
2013-12-06,000333,-2.95,-3.0,-2.94,-3.18,38443,185057340.0,-8.11,-1.35,-0.04,0.56
2013-12-09,000333,-2.99,-2.97,-2.85,-3.12,47077,227857524.0,-9.0,1.0,0.03,0.69
2013-12-10,000333,-2.89,-2.66,-2.45,-2.89,108139,538909456.0,-14.81,10.44,0.31,1.58
2013-12-11,000333,-2.72,-3.0,-2.57,-3.15,62952,309155360.0,-21.8,-12.78,-0.34,0.92
2013-12-12,000333,-3.05,-2.76,-2.71,-3.19,45685,221437140.0,-16.0,8.0,0.24,0.67
2013-12-13,000333,-2.97,-2.53,-2.33,-2.99,109875,551962432.0,-23.91,8.33,0.23,1.6
2013-12-16,000333,-2.53,-2.6,-2.17,-2.63,95775,485809120.0,-18.18,-2.77,-0.07,1.4
2013-12-17,000333,-2.58,-2.84,-2.55,-2.86,64058,315460848.0,-11.92,-9.23,-0.24,0.93
2013-12-18,000333,-2.84,-2.44,-2.44,-2.97,64061,318806464.0,-18.66,14.08,0.4,0.93
2013-12-19,000333,-2.37,-2.6,-2.2,-2.6,63464,320375904.0,-16.39,-6.56,-0.16,0.92
2013-12-20,000333,-2.68,-2.1,-2.04,-2.73,203682,1029695712.0,-26.54,19.23,0.5,2.97
2013-12-23,000333,-2.25,-2.48,-2.12,-2.57,70541,357126320.0,-21.43,-18.1,-0.38,1.03
2013-12-24,000333,-2.36,-2.36,-2.26,-2.63,65760,330453344.0,-14.92,4.84,0.12,0.96
2013-12-25,000333,-2.31,-2.47,-2.27,-2.53,42624,215560125.0,-11.02,-4.66,-0.11,0.62
2013-12-26,000333,-2.53,-2.99,-2.52,-3.22,105909,515988352.0,-28.34,-21.05,-0.52,1.54
2013-12-27,000333,-3.11,-2.63,-2.49,-3.15,74526,366987472.0,-22.07,12.04,0.36,1.09
2013-12-30,000333,-2.63,-2.71,-2.43,-2.73,43800,218806910.0,-11.41,-3.04,-0.08,0.64
2013-12-31,000333,-2.73,-2.57,-2.55,-3.04,59859,294099120.0,-18.08,5.17,0.14,0.87
2014-01-02,000333,-2.73,-2.86,-2.62,-2.95,39463,193220266.0,-12.84,-11.28,-0.29,0.57
2014-01-03,000333,-3.0,-3.09,-2.89,-3.34,75846,362396320.0,-15.73,-8.04,-0.23,1.11
2014-01-06,000333,-3.14,-3.48,-3.11,-3.54,59926,279878512.0,-13.92,-12.62,-0.39,0.87
2014-01-07,000333,-3.59,-3.52,-3.32,-3.59,34409,160580651.0,-7.76,-1.15,-0.04,0.5
2014-01-13,000333,-3.64,-3.51,-2.97,-3.69,73947,346958960.0,-20.45,0.28,0.01,1.08
2014-01-14,000333,-3.51,-3.1,-3.09,-3.55,50115,237738075.0,-13.11,11.68,0.41,0.73
2014-01-15,000333,-3.19,-3.0,-2.83,-3.24,43068,208692015.0,-13.23,3.23,0.1,0.63
2014-01-16,000333,-3.0,-3.02,-2.83,-3.16,42451,205606086.0,-11.0,-0.67,-0.02,0.62
2014-01-17,000333,-3.09,-3.4,-3.02,-3.46,40190,190432273.0,-14.57,-12.58,-0.38,0.59
2014-01-20,000333,-3.4,-3.24,-3.15,-3.5,38168,180827659.0,-10.29,4.71,0.16,0.56
2014-01-21,000333,-3.24,-3.37,-3.16,-3.43,43355,204014337.0,-8.33,-4.01,-0.13,0.63
2014-01-22,000333,-3.36,-3.17,-3.11,-3.41,43179,205238258.0,-8.9,5.93,0.2,0.63
2014-01-23,000333,-3.18,-3.0,-2.8,-3.29,55001,265863460.0,-15.46,5.36,0.17,0.8
2014-01-24,000333,-3.0,-2.94,-2.77,-3.16,50367,245337713.0,-13.0,2.0,0.06,0.73
2014-01-27,000333,-3.02,-3.28,-3.01,-3.33,54223,258565265.0,-10.88,-11.56,-0.34,0.79
2014-01-28,000333,-3.15,-3.13,-3.03,-3.29,37090,177707761.0,-7.93,4.57,0.15,0.54
2014-01-29,000333,-3.04,-3.16,-3.01,-3.24,40069,191411779.0,-7.35,-0.96,-0.03,0.58
2014-01-30,000333,-3.14,-3.41,-3.13,-3.5,54556,256146015.0,-11.71,-7.91,-0.25,0.79
2014-02-07,000333,-3.53,-3.72,-3.53,-3.93,92333,419470256.0,-11.73,-9.09,-0.31,1.35
2014-02-10,000333,-3.72,-3.49,-3.37,-3.8,70581,327990400.0,-11.56,6.18,0.23,1.03
2014-02-11,000333,-3.5,-3.65,-3.5,-3.77,66580,305636960.0,-7.74,-4.58,-0.16,0.97
2014-02-12,000333,-3.64,-3.44,-3.32,-3.73,63705,296686576.0,-11.23,5.75,0.21,0.93
2014-02-13,000333,-3.42,-3.6,-3.42,-3.72,68570,317109264.0,-8.72,-4.65,-0.16,1.0
2014-02-14,000333,-3.67,-3.56,-3.5,-3.69,39653,182979755.0,-5.28,1.11,0.04,0.58
2014-02-17,000333,-3.55,-3.51,-3.48,-3.64,56503,260881611.0,-4.49,1.4,0.05,0.82
2014-02-18,000333,-3.53,-3.64,-3.53,-3.73,41225,189272106.0,-5.7,-3.7,-0.13,0.6
2014-02-19,000333,-3.64,-3.62,-3.54,-3.77,43871,202089733.0,-6.32,0.55,0.02,0.64
2014-02-20,000333,-3.62,-3.93,-3.59,-3.99,84852,383520528.0,-11.05,-8.56,-0.31,1.24
2014-02-21,000333,-3.92,-3.99,-3.84,-4.04,47925,214409176.0,-5.09,-1.53,-0.06,0.7
2014-02-24,000333,-4.04,-4.73,-4.01,-5.16,136223,569681712.0,-28.82,-18.55,-0.74,1.98
2014-02-25,000333,-4.76,-5.15,-4.76,-5.16,152014,619138416.0,-8.46,-8.88,-0.42,2.21
2014-02-26,000333,-5.21,-5.44,-5.19,-5.51,114313,450989056.0,-6.21,-5.63,-0.29,1.67
2014-02-27,000333,-5.39,-5.73,-5.35,-5.84,140958,541013008.0,-9.01,-5.33,-0.29,2.05
2014-02-28,000333,-5.72,-5.52,-5.52,-5.83,79789,308076480.0,-5.41,3.66,0.21,1.16
2014-03-03,000333,-5.64,-5.26,-5.16,-5.64,65239,258418199.0,-8.7,4.71,0.26,0.95
2014-03-04,000333,-5.35,-5.54,-5.35,-5.65,58297,226270204.0,-5.7,-5.32,-0.28,0.85
2014-03-05,000333,-5.51,-5.56,-5.35,-5.63,44451,173812818.0,-5.05,-0.36,-0.02,0.65
2014-03-06,000333,-5.56,-5.07,-4.97,-5.61,116627,468521552.0,-11.51,8.81,0.49,1.7
2014-03-07,000333,-5.05,-5.11,-4.88,-5.15,55136,225197534.0,-5.33,-0.79,-0.04,0.8
2014-03-10,000333,-5.24,-5.07,-4.73,-5.31,102744,423278112.0,-11.35,0.78,0.04,1.5
2014-03-11,000333,-4.96,-4.77,-4.53,-4.96,108795,457655968.0,-8.48,5.92,0.3,1.59
2014-03-12,000333,-4.64,-4.69,-4.59,-4.88,64092,268506544.0,-6.08,1.68,0.08,0.93
2014-03-13,000333,-4.67,-4.76,-4.61,-4.88,48878,204431525.0,-5.76,-1.49,-0.07,0.71
2014-03-14,000333,-4.77,-4.76,-4.63,-4.97,42506,177624027.0,-7.14,0.0,0.0,0.62
2014-03-17,000333,-4.73,-4.44,-4.43,-4.86,75809,321709296.0,-9.03,6.72,0.32,1.1
