日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2008-01-03,000800,16.95,17.4,17.5,16.7,208444,412387616.0,4.88,6.1,1.0,2.73
2008-01-04,000800,17.42,17.29,17.87,17.15,148427,301608160.0,4.14,-0.63,-0.11,1.94
2008-01-07,000800,17.21,17.66,17.87,16.8,149451,299817408.0,6.19,2.14,0.37,1.95
2008-01-08,000800,17.75,17.31,18.0,17.19,238259,484214656.0,4.59,-1.98,-0.35,3.12
2008-01-09,000800,17.28,17.92,17.98,16.92,128640,262233328.0,6.12,3.52,0.61,1.68
2008-01-10,000800,18.45,19.98,19.98,18.3,141643,315992960.0,9.38,11.5,2.06,1.85
2008-01-11,000800,21.09,20.71,21.49,20.23,507395,1187525120.0,6.31,3.65,0.73,6.64
2008-01-14,000800,20.93,20.82,21.07,20.35,173135,403978976.0,3.48,0.53,0.11,2.26
2008-01-15,000800,20.83,20.1,20.86,19.91,209423,480022816.0,4.56,-3.46,-0.72,2.74
2008-01-16,000800,20.0,20.03,20.39,19.3,215565,488369632.0,5.42,-0.35,-0.07,2.82
2008-01-17,000800,19.8,19.9,20.27,19.08,176998,396814048.0,5.94,-0.65,-0.13,2.32
2008-01-18,000800,19.9,21.4,21.98,19.74,276699,657661440.0,11.26,7.54,1.5,3.62
2008-01-21,000800,21.51,20.69,22.24,20.3,222063,536584096.0,9.07,-3.32,-0.71,2.9
2008-01-22,000800,19.65,18.75,20.26,18.35,273796,598687040.0,9.23,-9.38,-1.94,3.58
2008-01-23,000800,18.9,20.56,20.9,18.9,205323,463033248.0,10.67,9.65,1.81,2.69
2008-01-24,000800,20.66,22.39,22.55,20.31,243795,595549760.0,10.89,8.9,1.83,3.19
2008-01-25,000800,22.29,21.26,22.75,20.9,220128,538615040.0,8.26,-5.05,-1.13,2.88
2008-01-28,000800,21.19,19.45,21.19,19.37,118170,269546656.0,8.56,-8.51,-1.81,1.55
2008-01-29,000800,19.8,19.3,20.44,19.24,87837,196838480.0,6.17,-0.77,-0.15,1.15
2008-01-30,000800,19.8,19.72,20.7,19.26,146613,332731168.0,7.46,2.18,0.42,1.92
2008-01-31,000800,19.85,18.0,19.9,17.7,146597,310365056.0,11.16,-8.72,-1.72,1.92
2008-02-01,000800,17.92,16.61,17.92,16.42,152653,301694976.0,8.33,-7.72,-1.39,2.0
2008-02-04,000800,17.55,18.54,18.54,17.51,111426,234852672.0,6.2,11.62,1.93,1.46
2008-02-05,000800,18.95,18.83,19.6,18.71,110742,241298144.0,4.8,1.56,0.29,1.45
2008-02-13,000800,18.48,18.79,19.26,18.15,65156,140366032.0,5.89,-0.21,-0.04,0.85
2008-02-14,000800,18.72,20.1,20.58,18.72,108060,245354128.0,9.9,6.97,1.31,1.41
2008-02-15,000800,20.1,20.32,20.4,19.5,76077,173091184.0,4.48,1.09,0.22,1.0
2008-02-18,000800,20.5,21.05,21.46,20.41,99856,237684304.0,5.17,3.59,0.73,1.31
2008-02-19,000800,21.3,20.8,21.4,20.7,70464,166992112.0,3.33,-1.19,-0.25,0.92
2008-02-20,000800,20.8,20.16,21.0,19.9,78391,180482768.0,5.29,-3.08,-0.64,1.03
2008-02-21,000800,19.91,20.53,20.72,19.82,46901,108266208.0,4.46,1.84,0.37,0.61
2008-02-22,000800,20.3,19.8,20.69,19.35,88976,201078560.0,6.53,-3.56,-0.73,1.16
2008-02-25,000800,19.6,18.49,20.0,18.18,86961,187655760.0,9.19,-6.62,-1.31,1.14
2008-02-26,000800,19.1,18.1,19.5,17.49,74393,154903728.0,10.87,-2.11,-0.39,0.97
2008-02-27,000800,18.18,18.55,18.8,18.18,61966,131463296.0,3.43,2.49,0.45,0.81
2008-02-28,000800,18.56,18.75,18.83,17.96,36026,76188648.0,4.69,1.08,0.2,0.47
2008-02-29,000800,18.69,18.8,19.1,18.38,22189,47691372.0,3.84,0.27,0.05,0.29
2008-03-03,000800,18.7,19.37,19.47,18.08,59014,127519664.0,7.39,3.03,0.57,0.77
2008-03-04,000800,19.48,18.77,19.7,18.75,59978,130475496.0,4.9,-3.1,-0.6,0.78
2008-03-05,000800,18.75,17.81,18.75,17.28,95909,196825008.0,7.83,-5.11,-0.96,1.25
2008-03-06,000800,17.55,18.79,19.3,16.98,155047,318074656.0,13.03,5.5,0.98,2.03
2008-03-07,000800,18.31,17.82,18.49,17.75,60033,124406144.0,3.94,-5.16,-0.97,0.79
2008-03-10,000800,17.8,16.51,17.8,16.25,111992,216932544.0,8.7,-7.35,-1.31,1.46
2008-03-11,000800,16.3,16.4,16.83,15.95,103913,197264256.0,5.33,-0.67,-0.11,1.36
2008-03-12,000800,16.8,15.22,16.9,15.1,108856,200841760.0,10.98,-7.2,-1.18,1.42
2008-03-13,000800,15.1,14.31,15.1,13.7,115814,196998720.0,9.2,-5.98,-0.91,1.51
2008-03-14,000800,14.29,13.87,14.54,13.75,64026,106791872.0,5.52,-3.07,-0.44,0.84
2008-03-17,000800,13.86,12.8,14.2,12.71,41729,67663168.0,10.74,-7.71,-1.07,0.55
2008-03-18,000800,12.85,11.66,13.3,11.25,98637,145332400.0,16.02,-8.91,-1.14,1.29
2008-03-19,000800,12.02,12.3,12.74,11.72,90528,135460672.0,8.75,5.49,0.64,1.18
2008-03-20,000800,12.15,13.29,13.6,11.23,96739,146032848.0,19.27,8.05,0.99,1.27
2008-03-21,000800,13.4,13.7,13.98,13.0,82854,135424816.0,7.37,3.09,0.41,1.08
2008-03-24,000800,13.78,12.8,14.18,12.76,58732,94738664.0,10.36,-6.57,-0.9,0.77
2008-03-25,000800,12.5,12.36,12.8,11.86,119411,178631648.0,7.34,-3.44,-0.44,1.56
2008-03-27,000800,11.79,11.54,12.11,11.5,48662,70303560.0,4.94,-6.63,-0.82,0.64
2008-03-28,000800,11.33,12.06,12.14,11.25,76342,110332224.0,7.71,4.51,0.52,1.0
2008-03-31,000800,11.7,10.58,11.71,10.58,144404,197109136.0,9.37,-12.27,-1.48,1.89
2008-04-01,000800,10.58,9.25,10.58,9.25,140167,169967440.0,12.57,-12.57,-1.33,1.83
2008-04-02,000800,9.26,8.68,9.65,8.3,177986,209601920.0,14.59,-6.16,-0.57,2.33
2008-04-03,000800,8.6,9.32,9.55,8.55,120351,142869600.0,11.52,7.37,0.64,1.57
2008-04-07,000800,9.2,10.52,10.52,9.0,113258,145238848.0,16.31,12.88,1.2,1.48
2008-04-08,000800,10.8,11.05,11.44,10.53,150096,207593104.0,8.65,5.04,0.53,1.96
2008-04-09,000800,11.27,10.44,11.27,10.44,110019,149469616.0,7.51,-5.52,-0.61,1.44
2008-04-10,000800,10.1,11.2,11.3,9.95,69891,92797520.0,12.93,7.28,0.76,0.91
2008-04-11,000800,11.2,11.15,11.44,11.0,53724,74904904.0,3.93,-0.45,-0.05,0.7
2008-04-14,000800,10.8,9.9,10.9,9.8,90413,116937608.0,9.87,-11.21,-1.25,1.18
2008-04-15,000800,9.6,10.41,10.46,9.5,78990,99307664.0,9.7,5.15,0.51,1.03
2008-04-16,000800,10.5,9.9,10.55,9.88,66261,85362824.0,6.44,-4.9,-0.51,0.87
2008-04-17,000800,9.8,8.69,10.28,8.64,154876,183475648.0,16.57,-12.22,-1.21,2.03
2008-04-18,000800,8.7,8.56,9.15,8.41,101529,115995824.0,8.52,-1.5,-0.13,1.33
2008-04-21,000800,9.69,9.05,9.69,8.58,137234,162472288.0,12.97,5.72,0.49,1.8
2008-04-22,000800,8.65,9.3,9.37,7.9,140371,160190704.0,16.24,2.76,0.25,1.84
2008-04-23,000800,9.14,9.6,9.89,8.95,187788,229670224.0,10.11,3.23,0.3,2.46
2008-04-24,000800,10.7,10.82,10.83,10.12,381920,506265568.0,7.4,12.71,1.22,5.0
2008-04-25,000800,10.63,11.5,12.1,10.3,381483,532978144.0,16.64,6.28,0.68,4.99
2008-04-28,000800,11.5,11.78,12.5,11.21,206546,302202048.0,11.22,2.43,0.28,2.7
2008-04-29,000800,11.56,12.0,12.3,11.48,143241,208987808.0,6.96,1.87,0.22,1.87
2008-04-30,000800,12.0,12.47,12.68,11.91,145056,218556656.0,6.42,3.92,0.47,1.9
2008-05-05,000800,12.78,13.01,13.18,12.47,177359,274890144.0,5.69,4.33,0.54,2.32
2008-05-06,000800,12.7,12.28,12.8,12.26,165195,250730000.0,4.15,-5.61,-0.73,2.16
2008-05-07,000800,12.2,11.58,12.45,11.58,130278,192112992.0,7.08,-5.7,-0.7,1.7
2008-05-08,000800,11.32,12.4,12.5,11.31,124918,184505504.0,10.28,7.08,0.82,1.63
2008-05-09,000800,12.48,12.53,12.97,12.3,207121,318181888.0,5.4,1.05,0.13,2.71
2008-05-12,000800,12.33,12.47,12.73,11.78,106837,160367152.0,7.58,-0.48,-0.06,1.4
2008-05-13,000800,11.8,11.8,12.4,11.71,102775,150888480.0,5.53,-5.37,-0.67,1.34
2008-05-14,000800,11.8,12.4,12.7,11.79,93389,141059232.0,7.71,5.08,0.6,1.22
2008-05-15,000800,12.68,12.82,13.48,12.4,245151,385765632.0,8.71,3.39,0.42,3.21
2008-05-16,000800,12.78,13.01,13.17,12.68,110458,172661616.0,3.82,1.48,0.19,1.44
2008-05-19,000800,12.92,13.36,13.57,12.56,96709,153751184.0,7.76,2.69,0.35,1.27
2008-05-20,000800,13.5,12.8,14.0,12.72,135666,217683440.0,9.58,-4.19,-0.56,1.77
2008-05-21,000800,12.57,13.9,14.3,11.8,220186,349815040.0,19.53,8.59,1.1,2.88
2008-05-22,000800,13.55,13.56,14.3,13.31,155512,258074944.0,7.12,-2.45,-0.34,2.03
2008-05-23,000800,13.3,13.3,13.64,12.92,199155,317918656.0,5.31,-1.92,-0.26,2.61
2008-05-26,000800,13.1,12.2,13.25,11.9,145003,221485888.0,10.15,-8.27,-1.1,1.9
2008-05-27,000800,11.8,12.2,12.5,11.7,74713,110573784.0,6.56,0.0,0.0,0.98
2008-05-29,000800,12.5,11.9,12.66,11.89,66504,100076616.0,6.31,-2.46,-0.3,0.87
2008-05-30,000800,11.81,11.99,12.2,11.3,109165,157989056.0,7.56,0.76,0.09,1.43
2008-06-02,000800,11.85,11.96,12.1,11.47,54604,79144568.0,5.25,-0.25,-0.03,0.71
2008-06-03,000800,11.92,11.42,12.08,11.3,55649,79346960.0,6.52,-4.52,-0.54,0.73
2008-06-04,000800,11.49,11.14,11.6,10.75,63964,87660136.0,7.44,-2.45,-0.28,0.84
2008-06-05,000800,11.1,10.78,11.14,10.31,48367,64794796.0,7.45,-3.23,-0.36,0.63
2008-06-06,000800,10.8,10.84,11.0,10.59,28567,38590076.0,3.8,0.56,0.06,0.37
2008-06-10,000800,10.18,9.7,10.26,9.49,68828,85529392.0,7.1,-10.52,-1.14,0.9
2008-06-11,000800,9.4,8.9,9.7,8.88,63846,75625016.0,8.45,-8.25,-0.8,0.84
2008-06-12,000800,8.75,8.51,9.09,8.25,69281,78438856.0,9.44,-4.38,-0.39,0.91
2008-06-13,000800,8.51,8.1,8.69,8.1,63975,70933072.0,6.93,-4.82,-0.41,0.84
2008-06-16,000800,8.1,8.38,8.8,7.91,80007,88970928.0,10.99,3.46,0.28,1.05
2008-06-17,000800,8.48,7.5,8.56,7.41,65401,68796024.0,13.72,-10.5,-0.88,0.86
2008-06-18,000800,7.45,8.11,8.3,7.3,121878,126904704.0,13.33,8.13,0.61,1.59
2008-06-19,000800,8.09,7.05,8.09,7.05,93985,93937496.0,12.82,-13.07,-1.06,1.23
2008-06-20,000800,6.59,6.35,7.3,6.1,310590,278846784.0,17.02,-9.93,-0.7,4.06
2008-06-23,000800,5.65,5.71,6.15,5.55,133329,110337312.0,9.45,-10.08,-0.64,1.74
2008-06-24,000800,5.65,6.2,6.2,5.5,172649,143494752.0,12.26,8.58,0.49,2.26
2008-06-25,000800,6.0,6.85,7.06,5.94,191568,172111040.0,18.06,10.48,0.65,2.51
2008-06-26,000800,6.78,6.85,7.07,6.4,166800,154395584.0,9.78,0.0,0.0,2.18
2008-06-27,000800,6.38,5.92,6.38,5.92,122379,104623416.0,6.72,-13.58,-0.93,1.6
2008-06-30,000800,5.58,5.44,5.8,5.08,231784,181236640.0,12.16,-8.11,-0.48,3.03
2008-07-01,000800,5.35,5.01,5.36,4.85,194433,146439808.0,9.38,-7.9,-0.43,2.54
2008-07-02,000800,5.08,5.28,5.34,4.96,165804,126463952.0,7.58,5.39,0.27,2.17
2008-07-03,000800,4.99,5.68,5.8,4.85,229931,182443440.0,17.99,7.58,0.4,3.01
2008-07-04,000800,5.52,5.58,5.76,5.23,140984,112736280.0,9.33,-1.76,-0.1,1.84
2008-07-07,000800,5.46,6.3,6.33,5.46,173652,148072256.0,15.59,12.9,0.72,2.27
2008-07-08,000800,6.3,6.44,6.58,5.99,169291,148744480.0,9.37,2.22,0.14,2.21
2008-07-09,000800,6.66,6.9,6.98,6.61,262024,243881840.0,5.75,7.14,0.46,3.43
