日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2008-01-02,600682,5.99,5.98,6.07,5.93,11309,27983353.0,2.33,-0.66,-0.04,0.74
2008-01-03,600682,5.99,6.1,6.23,5.94,12394,31164527.0,4.85,2.01,0.12,0.81
2008-01-04,600682,6.09,6.0,6.2,5.95,14756,36732109.0,4.1,-1.64,-0.1,0.97
2008-01-07,600682,5.99,5.93,6.0,5.8,11746,28690733.0,3.33,-1.17,-0.07,0.77
2008-01-08,600682,5.91,5.81,6.01,5.81,13242,32393090.0,3.37,-2.02,-0.12,0.87
2008-01-09,600682,5.81,6.1,6.12,5.72,20590,50515991.0,6.88,4.99,0.29,1.35
2008-01-10,600682,6.1,5.99,6.1,5.88,11729,29067519.0,3.61,-1.8,-0.11,0.77
2008-01-11,600682,6.03,5.93,6.03,5.89,5732,14085782.0,2.34,-1.0,-0.06,0.38
2008-01-14,600682,5.94,6.0,6.08,5.88,8844,21935509.0,3.37,1.18,0.07,0.58
2008-01-15,600682,6.03,6.11,6.18,5.98,14531,36455036.0,3.33,1.83,0.11,0.95
2008-01-16,600682,6.15,6.01,6.15,5.91,12021,29836950.0,3.93,-1.64,-0.1,0.79
2008-01-17,600682,5.98,5.75,6.03,5.67,12588,30308467.0,5.99,-4.33,-0.26,0.82
2008-01-18,600682,5.79,5.71,5.83,5.59,8194,19519040.0,4.17,-0.7,-0.04,0.54
2008-01-21,600682,5.77,5.39,5.81,5.39,13669,31273260.0,7.36,-5.6,-0.32,0.89
2008-01-22,600682,5.18,5.08,5.18,5.08,8623,18537721.0,1.86,-5.75,-0.31,0.56
2008-01-23,600682,4.81,5.0,5.07,4.79,17544,36296193.0,5.51,-1.57,-0.08,1.15
2008-01-24,600682,5.02,5.0,5.09,4.9,9913,20924668.0,3.8,0.0,0.0,0.65
2008-01-25,600682,5.0,4.99,5.05,4.85,10012,21033184.0,4.0,-0.2,-0.01,0.66
