日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2010-10-13,601377,5.87,5.93,6.14,5.62,1845633,2698788975.0,11.58,32.07,1.44,87.72
2010-10-14,601377,5.68,6.37,6.37,5.62,1542573,2360113944.0,12.65,7.42,0.44,73.32
2010-10-15,601377,6.22,6.86,6.86,6.19,1061287,1788417714.0,10.52,7.69,0.49,50.44
2010-10-18,601377,7.13,7.39,7.39,7.04,853982,1667271628.0,5.1,7.73,0.53,40.59
2010-10-19,601377,7.39,7.63,7.75,7.28,825570,1665365859.0,6.36,3.25,0.24,39.24
2010-10-20,601377,7.48,8.0,8.24,7.32,754150,1600285933.0,12.06,4.85,0.37,35.84
2010-10-21,601377,7.82,7.7,7.89,7.6,493011,1033816489.0,3.63,-3.75,-0.3,23.43
2010-10-22,601377,7.6,7.55,7.89,7.54,438332,911527393.0,4.55,-1.95,-0.15,20.83
2010-10-25,601377,7.53,7.92,8.04,7.36,621299,1303155403.0,9.01,4.9,0.37,29.53
2010-10-26,601377,7.82,7.72,8.07,7.7,471416,1007338398.0,4.67,-2.53,-0.2,22.41
2010-10-27,601377,7.59,7.54,7.85,7.46,256100,527273372.0,5.05,-2.33,-0.18,12.17
2010-10-28,601377,7.48,7.78,7.91,7.41,356949,746119275.0,6.63,3.18,0.24,16.97
2010-10-29,601377,7.72,7.49,7.78,7.42,314394,637489402.0,4.63,-3.73,-0.29,14.94
2010-11-01,601377,7.41,7.59,7.72,7.39,324716,661635284.0,4.41,1.34,0.1,15.43
2010-11-02,601377,7.53,7.69,7.93,7.42,462983,959406843.0,6.72,1.32,0.1,22.0
2010-11-03,601377,7.6,8.08,8.3,7.45,761454,1658328480.0,11.05,5.07,0.39,36.19
2010-11-04,601377,7.96,8.09,8.16,7.81,432645,943295350.0,4.33,0.12,0.01,20.56
2010-11-05,601377,8.52,8.32,8.72,8.25,470013,1102716286.0,5.81,2.84,0.23,22.34
2010-11-08,601377,8.41,8.47,8.6,8.26,273459,634997318.0,4.09,1.8,0.15,13.0
2010-11-09,601377,8.38,8.28,8.47,8.2,232714,534189881.0,3.19,-2.24,-0.19,11.06
2010-11-10,601377,8.16,8.27,8.41,8.04,245309,556884806.0,4.47,-0.12,-0.01,11.66
2010-11-11,601377,8.22,8.25,8.62,8.14,365286,846376089.0,5.8,-0.24,-0.02,17.36
2010-11-12,601377,8.16,7.58,8.18,7.58,420472,890106700.0,7.27,-8.12,-0.67,19.98
2010-11-15,601377,7.53,7.38,7.62,7.16,290955,569806180.0,6.07,-2.64,-0.2,13.83
2010-11-16,601377,7.29,7.14,7.56,7.1,293841,571071736.0,6.23,-3.25,-0.24,13.97
2010-11-17,601377,6.95,6.82,7.06,6.73,248467,451069611.0,4.62,-4.48,-0.32,11.81
2010-11-18,601377,6.89,6.91,6.99,6.73,168047,303714816.0,3.81,1.32,0.09,7.99
2010-11-19,601377,6.92,6.91,6.97,6.55,313504,556555437.0,6.08,0.0,0.0,14.9
2010-11-22,601377,6.8,6.75,6.89,6.72,203624,361797261.0,2.46,-2.32,-0.16,9.68
2010-11-23,601377,6.73,6.74,6.84,6.59,190934,334474534.0,3.7,-0.15,-0.01,9.07
